Date,IWDA.AS
2013-05-31,26.850000381469727
2013-06-03,26.270000457763672
2013-06-04,26.53499984741211
2013-06-05,26.06999969482422
2013-06-06,25.760000228881836
2013-06-07,26.190000534057617
2013-06-10,26.209999084472656
2013-06-11,25.985000610351562
2013-06-12,25.770000457763672
2013-06-13,25.700000762939453
2013-06-14,25.80500030517578
2013-06-17,26.079999923706055
2013-06-18,26.049999237060547
2013-06-19,26.045000076293945
2013-06-20,25.46500015258789
2013-06-21,25.28499984741211
2013-06-24,24.9950008392334
2013-06-25,25.405000686645508
2013-06-26,25.770000457763672
2013-06-27,26.03499984741211
2013-06-28,25.975000381469727
2013-07-01,26.1200008392334
2013-07-02,26.155000686645508
2013-07-03,26.0049991607666
2013-07-04,26.510000228881836
2013-07-05,26.395000457763672
2013-07-08,26.665000915527344
2013-07-09,27.03499984741211
2013-07-10,26.93000030517578
2013-07-11,26.934999465942383
2013-07-12,26.959999084472656
2013-07-15,27.110000610351562
2013-07-16,26.84000015258789
2013-07-17,27.020000457763672
2013-07-18,27.229999542236328
2013-07-19,27.100000381469727
2013-07-22,27.125
2013-07-23,27.049999237060547
2013-07-24,27.05500030517578
2013-07-25,26.864999771118164
2013-07-26,26.739999771118164
2013-07-29,26.7549991607666
2013-07-30,26.825000762939453
2013-07-31,26.850000381469727
2013-08-01,27.135000228881836
2013-08-02,27.09000015258789
2013-08-05,27.170000076293945
2013-08-06,26.975000381469727
2013-08-07,26.78499984741211
2013-08-08,26.770000457763672
2013-08-09,26.885000228881836
2013-08-12,26.985000610351562
2013-08-13,27.1200008392334
2013-08-14,27.139999389648438
2013-08-15,26.78499984741211
2013-08-16,26.71500015258789
2013-08-19,26.565000534057617
2013-08-20,26.354999542236328
2013-08-21,26.280000686645508
2013-08-22,26.424999237060547
2013-08-23,26.5049991607666
2013-08-26,26.6200008392334
2013-08-27,26.184999465942383
2013-08-28,26.174999237060547
2013-08-29,26.485000610351562
2013-08-30,26.229999542236328
2013-09-02,26.690000534057617
2013-09-03,26.610000610351562
2013-09-04,26.684999465942383
2013-09-05,26.940000534057617
2013-09-06,26.975000381469727
2013-09-09,26.920000076293945
2013-09-10,27.229999542236328
2013-09-11,27.184999465942383
2013-09-12,27.184999465942383
2013-09-13,27.264999389648438
2013-09-16,27.420000076293945
2013-09-17,27.375
2013-09-18,27.415000915527344
2013-09-19,27.46500015258789
2013-09-20,27.40999984741211
2013-09-23,27.239999771118164
2013-09-24,27.315000534057617
2013-09-25,27.209999084472656
2013-09-26,27.260000228881836
2013-09-27,27.100000381469727
2013-09-30,27.0
2013-10-01,27.135000228881836
2013-10-02,26.889999389648438
2013-10-03,26.71500015258789
2013-10-04,26.829999923706055
2013-10-07,26.795000076293945
2013-10-08,26.545000076293945
2013-10-09,26.5
2013-10-10,26.979999542236328
2013-10-11,27.110000610351562
2013-10-14,27.09000015258789
2013-10-15,27.43000030517578
2013-10-16,27.524999618530273
2013-10-17,27.389999389648438
2013-10-18,27.565000534057617
2013-10-21,27.635000228881836
2013-10-22,27.6299991607666
2013-10-23,27.459999084472656
2013-10-24,27.530000686645508
2013-10-25,27.549999237060547
2013-10-28,27.610000610351562
2013-10-29,27.770000457763672
2013-10-30,27.71500015258789
2013-10-31,28.020000457763672
2013-11-01,27.985000610351562
2013-11-04,28.020000457763672
2013-11-05,28.059999465942383
2013-11-06,28.100000381469727
2013-11-07,28.19499969482422
2013-11-08,28.235000610351562
2013-11-11,28.295000076293945
2013-11-12,28.19499969482422
2013-11-13,28.114999771118164
2013-11-14,28.354999542236328
2013-11-15,28.5
2013-11-18,28.5
2013-11-19,28.334999084472656
2013-11-20,28.469999313354492
2013-11-21,28.415000915527344
2013-11-22,28.385000228881836
2013-11-25,28.510000228881836
2013-11-26,28.325000762939453
2013-11-27,28.375
2013-11-28,28.385000228881836
2013-11-29,28.3700008392334
2013-12-02,28.40999984741211
2013-12-03,28.049999237060547
2013-12-04,28.065000534057617
2013-12-05,27.735000610351562
2013-12-06,27.920000076293945
2013-12-09,27.954999923706055
2013-12-10,27.7549991607666
2013-12-11,27.540000915527344
2013-12-12,27.389999389648438
2013-12-13,27.389999389648438
2013-12-16,27.59000015258789
2013-12-17,27.399999618530273
2013-12-18,27.510000228881836
2013-12-19,28.010000228881836
2013-12-20,28.229999542236328
2013-12-23,28.354999542236328
2013-12-24,28.395000457763672
2013-12-27,28.514999389648438
2013-12-30,28.454999923706055
2013-12-31,28.540000915527344
2014-01-02,28.600000381469727
2014-01-03,28.645000457763672
2014-01-06,28.489999771118164
2014-01-07,28.735000610351562
2014-01-08,28.780000686645508
2014-01-09,28.649999618530273
2014-01-10,28.625
2014-01-13,28.735000610351562
2014-01-14,28.614999771118164
2014-01-15,28.96500015258789
2014-01-16,28.889999389648438
2014-01-17,29.06999969482422
2014-01-20,29.0049991607666
2014-01-21,28.975000381469727
2014-01-22,29.03499984741211
2014-01-23,28.579999923706055
2014-01-24,28.075000762939453
2014-01-27,27.81999969482422
2014-01-28,27.94499969482422
2014-01-29,27.885000228881836
2014-01-30,28.149999618530273
2014-01-31,28.024999618530273
2014-02-03,27.639999389648438
2014-02-04,27.579999923706055
2014-02-05,27.5049991607666
2014-02-06,27.780000686645508
2014-02-07,28.020000457763672
2014-02-10,28.06999969482422
2014-02-11,28.350000381469727
2014-02-12,28.59000015258789
2014-02-13,28.485000610351562
2014-02-14,28.614999771118164
2014-02-17,28.674999237060547
2014-02-18,28.684999465942383
2014-02-19,28.69499969482422
2014-02-20,28.65999984741211
2014-02-21,28.795000076293945
2014-02-24,28.959999084472656
2014-02-25,28.889999389648438
2014-02-26,28.969999313354492
2014-02-27,28.864999771118164
2014-02-28,28.915000915527344
2014-03-03,28.475000381469727
2014-03-04,29.020000457763672
2014-03-05,29.03499984741211
2014-03-06,29.0
2014-03-07,28.764999389648438
2014-03-10,28.700000762939453
2014-03-11,28.684999465942383
2014-03-12,28.43000030517578
2014-03-13,28.2549991607666
2014-03-14,28.075000762939453
2014-03-17,28.30500030517578
2014-03-18,28.46500015258789
2014-03-19,28.44499969482422
2014-03-20,28.575000762939453
2014-03-21,28.649999618530273
2014-03-24,28.31999969482422
2014-03-25,28.55500030517578
2014-03-26,28.719999313354492
2014-03-27,28.639999389648438
2014-03-28,28.875
2014-03-31,28.920000076293945
2014-04-01,29.014999389648438
2014-04-02,29.209999084472656
2014-04-03,29.270000457763672
2014-04-04,29.360000610351562
2014-04-07,28.864999771118164
2014-04-08,28.69499969482422
2014-04-09,28.774999618530273
2014-04-10,28.625
2014-04-11,28.2450008392334
2014-04-14,28.440000534057617
2014-04-15,28.31999969482422
2014-04-16,28.674999237060547
2014-04-17,28.78499984741211
2014-04-22,29.1200008392334
2014-04-23,29.024999618530273
2014-04-24,29.03499984741211
2014-04-25,28.795000076293945
2014-04-28,28.81999969482422
2014-04-29,29.100000381469727
2014-04-30,29.024999618530273
2014-05-02,29.114999771118164
2014-05-05,29.059999465942383
2014-05-06,28.920000076293945
2014-05-07,28.8700008392334
2014-05-08,29.19499969482422
2014-05-09,29.155000686645508
2014-05-12,29.44499969482422
2014-05-13,29.635000228881836
2014-05-14,29.594999313354492
2014-05-15,29.25
2014-05-16,29.3700008392334
2014-05-19,29.415000915527344
2014-05-20,29.389999389648438
2014-05-21,29.53499984741211
2014-05-22,29.729999542236328
2014-05-23,29.81999969482422
2014-05-26,29.969999313354492
2014-05-27,30.024999618530273
2014-05-28,30.05500030517578
2014-05-29,30.104999542236328
2014-05-30,30.084999084472656
2014-06-02,30.25
2014-06-03,30.155000686645508
2014-06-04,30.21500015258789
2014-06-05,30.334999084472656
2014-06-06,30.485000610351562
2014-06-09,30.670000076293945
2014-06-10,30.69499969482422
2014-06-11,30.649999618530273
2014-06-12,30.604999542236328
2014-06-13,30.584999084472656
2014-06-16,30.440000534057617
2014-06-17,30.584999084472656
2014-06-18,30.575000762939453
2014-06-19,30.735000610351562
2014-06-20,30.875
2014-06-23,30.764999389648438
2014-06-24,30.850000381469727
2014-06-25,30.545000076293945
2014-06-26,30.579999923706055
2014-06-27,30.575000762939453
2014-06-30,30.55500030517578
2014-07-01,30.780000686645508
2014-07-02,30.875
2014-07-03,31.100000381469727
2014-07-04,31.110000610351562
2014-07-07,30.924999237060547
2014-07-08,30.639999389648438
2014-07-09,30.700000762939453
2014-07-10,30.55500030517578
2014-07-11,30.59000015258789
2014-07-14,30.809999465942383
2014-07-15,30.790000915527344
2014-07-16,31.040000915527344
2014-07-17,30.915000915527344
2014-07-18,30.94499969482422
2014-07-21,30.850000381469727
2014-07-22,31.219999313354492
2014-07-23,31.280000686645508
2014-07-24,31.350000381469727
2014-07-25,31.219999313354492
2014-07-28,31.200000762939453
2014-07-29,31.25
2014-07-30,31.209999084472656
2014-07-31,30.81999969482422
2014-08-01,30.459999084472656
2014-08-04,30.485000610351562
2014-08-05,30.604999542236328
2014-08-06,30.475000381469727
2014-08-07,30.360000610351562
2014-08-08,30.155000686645508
2014-08-11,30.6200008392334
2014-08-12,30.530000686645508
2014-08-13,30.75
2014-08-14,30.795000076293945
2014-08-15,30.674999237060547
2014-08-18,31.100000381469727
2014-08-19,31.28499984741211
2014-08-20,31.3799991607666
2014-08-21,31.53499984741211
2014-08-22,31.559999465942383
2014-08-25,31.875
2014-08-26,31.915000915527344
2014-08-27,31.8799991607666
2014-08-28,31.809999465942383
2014-08-29,31.934999465942383
2014-09-01,32.01499938964844
2014-09-02,32.040000915527344
2014-09-03,32.099998474121094
2014-09-04,32.54999923706055
2014-09-05,32.36000061035156
2014-09-08,32.439998626708984
2014-09-09,32.345001220703125
2014-09-10,32.29499816894531
2014-09-11,32.26499938964844
2014-09-12,32.189998626708984
2014-09-15,32.06999969482422
2014-09-16,32.165000915527344
2014-09-17,32.220001220703125
2014-09-18,32.51499938964844
2014-09-19,32.65999984741211
2014-09-22,32.44499969482422
2014-09-23,32.185001373291016
2014-09-24,32.435001373291016
2014-09-25,32.23500061035156
2014-09-26,32.30500030517578
2014-09-29,32.29499816894531
2014-09-30,32.53499984741211
2014-10-01,32.22999954223633
2014-10-02,31.575000762939453
2014-10-03,32.279998779296875
2014-10-06,32.2599983215332
2014-10-07,31.81999969482422
2014-10-08,31.485000610351562
2014-10-09,31.625
2014-10-10,31.149999618530273
2014-10-13,30.885000228881836
2014-10-14,30.78499984741211
2014-10-15,29.875
2014-10-16,30.014999389648438
2014-10-17,30.655000686645508
2014-10-20,30.579999923706055
2014-10-21,31.2450008392334
2014-10-22,31.625
2014-10-23,31.7549991607666
2014-10-24,31.704999923706055
2014-10-27,31.565000534057617
2014-10-28,31.7549991607666
2014-10-29,31.875
2014-10-30,32.244998931884766
2014-10-31,32.91999816894531
2014-11-03,33.0
2014-11-04,32.540000915527344
2014-11-05,32.959999084472656
2014-11-06,33.165000915527344
2014-11-07,33.21500015258789
2014-11-10,33.334999084472656
2014-11-11,33.35499954223633
2014-11-12,33.185001373291016
2014-11-13,33.21500015258789
2014-11-14,33.20500183105469
2014-11-17,33.21500015258789
2014-11-18,33.314998626708984
2014-11-19,33.17499923706055
2014-11-20,33.275001525878906
2014-11-21,33.904998779296875
2014-11-24,33.81999969482422
2014-11-25,33.76499938964844
2014-11-26,33.7400016784668
2014-11-27,33.81999969482422
2014-11-28,33.849998474121094
2014-12-01,33.5
2014-12-02,33.845001220703125
2014-12-03,34.14500045776367
2014-12-04,33.685001373291016
2014-12-05,34.21500015258789
2014-12-08,34.07500076293945
2014-12-09,33.310001373291016
2014-12-10,33.209999084472656
2014-12-11,33.380001068115234
2014-12-12,32.560001373291016
2014-12-15,32.084999084472656
2014-12-16,32.474998474121094
2014-12-17,32.39500045776367
2014-12-18,33.435001373291016
2014-12-19,33.91999816894531
2014-12-22,33.994998931884766
2014-12-23,34.31999969482422
2014-12-24,34.369998931884766
2014-12-29,34.44499969482422
2014-12-30,34.23500061035156
2014-12-31,34.3650016784668
2015-01-02,34.25
2015-01-05,33.875
2015-01-06,33.54999923706055
2015-01-07,34.04499816894531
2015-01-08,34.77000045776367
2015-01-09,34.415000915527344
2015-01-12,34.34000015258789
2015-01-13,34.76499938964844
2015-01-14,34.0099983215332
2015-01-15,34.80500030517578
2015-01-16,35.064998626708984
2015-01-19,35.0099983215332
2015-01-20,35.165000915527344
2015-01-21,35.439998626708984
2015-01-22,36.10499954223633
2015-01-23,36.71500015258789
2015-01-26,36.720001220703125
2015-01-27,36.224998474121094
2015-01-28,36.35499954223633
2015-01-29,36.01499938964844
2015-01-30,36.11000061035156
2015-02-02,36.064998626708984
2015-02-03,36.08000183105469
2015-02-04,36.5
2015-02-05,36.64500045776367
2015-02-06,36.974998474121094
2015-02-09,36.73500061035156
2015-02-10,36.849998474121094
2015-02-11,36.95000076293945
2015-02-12,37.005001068115234
2015-02-13,37.23500061035156
2015-02-16,37.29499816894531
2015-02-17,37.314998626708984
2015-02-18,37.54999923706055
2015-02-19,37.55500030517578
2015-02-20,37.60499954223633
2015-02-23,37.84000015258789
2015-02-24,38.029998779296875
2015-02-25,37.959999084472656
2015-02-26,38.42499923706055
2015-02-27,38.39500045776367
2015-03-02,38.51499938964844
2015-03-03,38.22999954223633
2015-03-04,38.56999969482422
2015-03-05,38.86000061035156
2015-03-06,39.03499984741211
2015-03-09,38.94499969482422
2015-03-10,38.82500076293945
2015-03-11,39.345001220703125
2015-03-12,39.54499816894531
2015-03-13,39.61000061035156
2015-03-16,39.83000183105469
2015-03-17,39.709999084472656
2015-03-18,39.650001525878906
2015-03-19,39.95500183105469
2015-03-20,39.845001220703125
2015-03-23,39.57500076293945
2015-03-24,39.58000183105469
2015-03-25,38.939998626708984
2015-03-26,38.86000061035156
2015-03-27,38.845001220703125
2015-03-30,39.494998931884766
2015-03-31,39.560001373291016
2015-04-01,39.244998931884766
2015-04-02,39.16999816894531
2015-04-07,39.724998474121094
2015-04-08,39.79999923706055
2015-04-09,40.2400016784668
2015-04-10,40.81999969482422
2015-04-13,40.900001525878906
2015-04-14,40.525001525878906
2015-04-15,40.91999816894531
2015-04-16,40.53499984741211
2015-04-17,39.880001068115234
2015-04-20,40.30500030517578
2015-04-21,40.369998931884766
2015-04-22,40.470001220703125
2015-04-23,40.34000015258789
2015-04-24,40.3650016784668
2015-04-27,40.44499969482422
2015-04-28,39.970001220703125
2015-04-29,39.185001373291016
2015-04-30,38.8849983215332
2015-05-04,39.20000076293945
2015-05-05,38.625
2015-05-06,38.1150016784668
2015-05-07,38.27000045776367
2015-05-08,39.084999084472656
2015-05-11,39.21500015258789
2015-05-12,38.744998931884766
2015-05-13,38.46500015258789
2015-05-14,38.720001220703125
2015-05-15,38.540000915527344
2015-05-18,38.875
2015-05-19,39.625
2015-05-20,39.76499938964844
2015-05-21,39.810001373291016
2015-05-22,39.98500061035156
2015-05-25,40.154998779296875
2015-05-26,40.005001068115234
2015-05-27,40.22999954223633
2015-05-28,40.11000061035156
2015-05-29,39.54999923706055
2015-06-01,39.79499816894531
2015-06-02,39.130001068115234
2015-06-03,38.92499923706055
2015-06-04,38.55500030517578
2015-06-05,38.744998931884766
2015-06-08,38.275001525878906
2015-06-09,38.02000045776367
2015-06-10,38.439998626708984
2015-06-11,38.720001220703125
2015-06-12,38.40999984741211
2015-06-15,38.150001525878906
2015-06-16,38.31999969482422
2015-06-17,38.28499984741211
2015-06-18,38.244998931884766
2015-06-19,38.415000915527344
2015-06-22,38.685001373291016
2015-06-23,39.279998779296875
2015-06-24,39.189998626708984
2015-06-25,39.08000183105469
2015-06-26,39.040000915527344
2015-06-29,38.255001068115234
2015-06-30,38.119998931884766
2015-07-01,38.6150016784668
2015-07-02,38.52000045776367
2015-07-03,38.42499923706055
2015-07-06,38.32500076293945
2015-07-07,38.099998474121094
2015-07-08,37.810001373291016
2015-07-09,38.2400016784668
2015-07-10,38.314998626708984
2015-07-13,39.119998931884766
2015-07-14,39.3650016784668
2015-07-15,39.59000015258789
2015-07-16,40.04999923706055
2015-07-17,40.165000915527344
2015-07-20,40.2599983215332
2015-07-21,39.849998474121094
2015-07-22,39.689998626708984
2015-07-23,39.415000915527344
2015-07-24,39.119998931884766
2015-07-27,38.209999084472656
2015-07-28,38.63999938964844
2015-07-29,39.07500076293945
2015-07-30,39.40999984741211
2015-07-31,39.275001525878906
2015-08-03,39.43000030517578
2015-08-04,39.35499954223633
2015-08-05,39.915000915527344
2015-08-06,39.345001220703125
2015-08-07,39.01499938964844
2015-08-10,39.39500045776367
2015-08-11,38.709999084472656
2015-08-12,37.78499984741211
2015-08-13,38.345001220703125
2015-08-14,38.41999816894531
2015-08-17,38.66999816894531
2015-08-18,38.814998626708984
2015-08-19,38.17499923706055
2015-08-20,37.345001220703125
2015-08-21,35.875
2015-08-24,33.63999938964844
2015-08-25,34.939998626708984
2015-08-26,34.209999084472656
2015-08-27,36.0
2015-08-28,36.38999938964844
2015-08-31,36.099998474121094
2015-09-01,35.08000183105469
2015-09-02,35.04499816894531
2015-09-03,36.099998474121094
2015-09-04,35.23500061035156
2015-09-07,35.310001373291016
2015-09-08,35.60499954223633
2015-09-09,36.119998931884766
2015-09-10,35.40999984741211
2015-09-11,35.084999084472656
2015-09-14,35.185001373291016
2015-09-15,35.5099983215332
2015-09-16,35.915000915527344
2015-09-17,35.939998626708984
2015-09-18,35.28499984741211
2015-09-21,35.790000915527344
2015-09-22,35.06999969482422
2015-09-23,35.07500076293945
2015-09-24,34.314998626708984
2015-09-25,35.220001220703125
2015-09-28,34.30500030517578
2015-09-29,33.96500015258789
2015-09-30,34.84000015258789
2015-10-01,34.709999084472656
2015-10-02,34.654998779296875
2015-10-05,35.8849983215332
2015-10-06,35.88999938964844
2015-10-07,35.98500061035156
2015-10-08,36.130001068115234
2015-10-09,36.255001068115234
2015-10-12,36.185001373291016
2015-10-13,36.064998626708984
2015-10-14,35.51499938964844
2015-10-15,35.93000030517578
2015-10-16,36.400001525878906
2015-10-19,36.48500061035156
2015-10-20,36.3849983215332
2015-10-21,36.43000030517578
2015-10-22,37.26499938964844
2015-10-23,38.084999084472656
2015-10-26,38.0099983215332
2015-10-27,37.72999954223633
2015-10-28,38.04999923706055
2015-10-29,38.31999969482422
2015-10-30,38.150001525878906
2015-11-02,38.209999084472656
2015-11-03,38.630001068115234
2015-11-04,38.875
2015-11-05,38.744998931884766
2015-11-06,38.994998931884766
2015-11-09,38.60499954223633
2015-11-10,38.8650016784668
2015-11-11,38.89500045776367
2015-11-12,38.40999984741211
2015-11-13,38.06999969482422
2015-11-16,38.11000061035156
2015-11-17,39.064998626708984
2015-11-18,39.060001373291016
2015-11-19,39.064998626708984
2015-11-20,39.459999084472656
2015-11-23,39.57500076293945
2015-11-24,39.189998626708984
2015-11-25,39.525001525878906
2015-11-26,39.73500061035156
2015-11-27,39.6150016784668
2015-11-30,39.650001525878906
2015-12-01,39.630001068115234
2015-12-02,39.79499816894531
2015-12-03,38.244998931884766
2015-12-04,38.27000045776367
2015-12-07,38.30500030517578
2015-12-08,37.88999938964844
2015-12-09,37.61000061035156
2015-12-10,37.564998626708984
2015-12-11,36.779998779296875
2015-12-14,36.17499923706055
2015-12-15,37.28499984741211
2015-12-16,37.3849983215332
2015-12-17,37.84000015258789
2015-12-18,37.345001220703125
2015-12-21,36.845001220703125
2015-12-22,36.95000076293945
2015-12-23,37.92499923706055
2015-12-24,37.810001373291016
2015-12-28,37.415000915527344
2015-12-29,38.185001373291016
2015-12-30,38.05500030517578
2016-01-04,37.060001373291016
2016-01-05,37.54499816894531
2016-01-06,37.06999969482422
2016-01-07,36.150001525878906
2016-01-08,35.369998931884766
2016-01-11,35.18000030517578
2016-01-12,35.5099983215332
2016-01-13,35.67499923706055
2016-01-14,35.064998626708984
2016-01-15,34.20500183105469
2016-01-18,34.32500076293945
2016-01-19,34.630001068115234
2016-01-20,33.46500015258789
2016-01-21,34.345001220703125
2016-01-22,35.02000045776367
2016-01-25,34.86000061035156
2016-01-26,34.91999816894531
2016-01-27,35.084999084472656
2016-01-28,34.4900016784668
2016-01-29,35.470001220703125
2016-02-01,35.459999084472656
2016-02-02,35.025001525878906
2016-02-03,34.13999938964844
2016-02-04,34.130001068115234
2016-02-05,33.845001220703125
2016-02-08,32.88999938964844
2016-02-09,32.5099983215332
2016-02-10,32.96500015258789
2016-02-11,31.71500015258789
2016-02-12,32.79499816894531
2016-02-15,33.64500045776367
2016-02-16,33.584999084472656
2016-02-17,34.39500045776367
2016-02-18,34.474998474121094
2016-02-19,34.279998779296875
2016-02-22,35.02000045776367
2016-02-23,34.619998931884766
2016-02-24,33.994998931884766
2016-02-25,34.66999816894531
2016-02-26,35.345001220703125
2016-02-29,35.55500030517578
2016-03-01,35.875
2016-03-02,36.25
2016-03-03,36.02000045776367
2016-03-04,36.26499938964844
2016-03-07,36.2400016784668
2016-03-08,35.814998626708984
2016-03-09,35.98500061035156
2016-03-10,35.22999954223633
2016-03-11,36.095001220703125
2016-03-14,36.310001373291016
2016-03-15,36.025001525878906
2016-03-16,36.18000030517578
2016-03-17,35.98500061035156
2016-03-18,36.19499969482422
2016-03-21,36.22999954223633
2016-03-22,36.404998779296875
2016-03-23,36.33000183105469
2016-03-24,35.880001068115234
2016-03-29,36.03499984741211
2016-03-30,36.23500061035156
2016-03-31,35.98500061035156
2016-04-01,35.755001068115234
2016-04-04,35.845001220703125
2016-04-05,35.314998626708984
2016-04-06,35.52000045776367
2016-04-07,35.380001068115234
2016-04-08,35.61000061035156
2016-04-11,35.60499954223633
2016-04-12,35.8849983215332
2016-04-13,36.72999954223633
2016-04-14,36.96500015258789
2016-04-15,36.79499816894531
2016-04-18,36.83000183105469
2016-04-19,37.084999084472656
2016-04-20,37.32500076293945
2016-04-21,37.28499984741211
2016-04-22,37.275001525878906
2016-04-25,37.064998626708984
2016-04-26,37.084999084472656
2016-04-27,37.099998474121094
2016-04-28,37.125
2016-04-29,36.05500030517578
2016-05-02,36.18000030517578
2016-05-03,35.7400016784668
2016-05-04,35.560001373291016
2016-05-05,35.880001068115234
2016-05-06,35.70500183105469
2016-05-09,35.880001068115234
2016-05-10,36.31999969482422
2016-05-11,36.154998779296875
2016-05-12,36.0099983215332
2016-05-13,36.3849983215332
2016-05-16,36.28499984741211
2016-05-17,36.28499984741211
2016-05-18,36.40999984741211
2016-05-19,36.099998474121094
2016-05-20,36.595001220703125
2016-05-23,36.48500061035156
2016-05-24,37.099998474121094
2016-05-25,37.404998779296875
2016-05-26,37.375
2016-05-27,37.595001220703125
2016-05-30,37.70000076293945
2016-05-31,37.525001525878906
2016-06-01,37.279998779296875
2016-06-02,37.380001068115234
2016-06-03,36.88999938964844
2016-06-06,37.099998474121094
2016-06-07,37.39500045776367
2016-06-08,37.23500061035156
2016-06-09,37.185001373291016
2016-06-10,36.90999984741211
2016-06-13,36.54999923706055
2016-06-14,36.25
2016-06-15,36.39500045776367
2016-06-16,36.31999969482422
2016-06-17,36.244998931884766
2016-06-20,36.93000030517578
2016-06-21,37.0099983215332
2016-06-22,37.08000183105469
2016-06-23,37.22999954223633
2016-06-24,36.525001525878906
2016-06-27,35.71500015258789
2016-06-28,36.084999084472656
2016-06-29,36.790000915527344
2016-06-30,37.11000061035156
2016-07-01,37.314998626708984
2016-07-04,37.314998626708984
2016-07-05,37.064998626708984
2016-07-06,36.90999984741211
2016-07-07,37.220001220703125
2016-07-08,37.72999954223633
2016-07-11,38.154998779296875
2016-07-12,38.36000061035156
2016-07-13,38.165000915527344
2016-07-14,38.470001220703125
2016-07-15,38.52000045776367
2016-07-18,38.53499984741211
2016-07-19,38.630001068115234
2016-07-20,38.904998779296875
2016-07-21,38.85499954223633
2016-07-22,38.904998779296875
2016-07-25,38.83000183105469
2016-07-26,38.82500076293945
2016-07-27,38.8849983215332
2016-07-28,38.45000076293945
2016-07-29,38.564998626708984
2016-08-01,38.540000915527344
2016-08-02,37.95500183105469
2016-08-03,38.150001525878906
2016-08-04,38.45500183105469
2016-08-05,38.900001525878906
2016-08-08,38.959999084472656
2016-08-09,39.064998626708984
2016-08-10,38.7599983215332
2016-08-11,39.0
2016-08-12,38.95000076293945
2016-08-15,39.0099983215332
2016-08-16,38.58000183105469
2016-08-17,38.345001220703125
2016-08-18,38.470001220703125
2016-08-19,38.3650016784668
2016-08-22,38.345001220703125
2016-08-23,38.59000015258789
2016-08-24,38.689998626708984
2016-08-25,38.525001525878906
2016-08-26,38.665000915527344
2016-08-29,38.79499816894531
2016-08-30,38.84000015258789
2016-08-31,38.67499923706055
2016-09-01,38.54999923706055
2016-09-02,39.07500076293945
2016-09-05,39.1349983215332
2016-09-06,38.91999816894531
2016-09-07,38.994998931884766
2016-09-08,38.869998931884766
2016-09-09,38.51499938964844
2016-09-12,38.130001068115234
2016-09-13,37.790000915527344
2016-09-14,37.78499984741211
2016-09-15,38.099998474121094
2016-09-16,38.095001220703125
2016-09-19,38.35499954223633
2016-09-20,38.36000061035156
2016-09-21,38.564998626708984
2016-09-22,38.935001373291016
2016-09-23,38.81999969482422
2016-09-26,38.224998474121094
2016-09-27,38.53499984741211
2016-09-28,38.55500030517578
2016-09-29,38.65999984741211
2016-09-30,38.70000076293945
2016-10-03,38.6349983215332
2016-10-04,38.86000061035156
2016-10-05,38.720001220703125
2016-10-06,38.650001525878906
2016-10-07,38.540000915527344
2016-10-10,38.849998474121094
2016-10-11,38.70000076293945
2016-10-12,38.77000045776367
2016-10-13,38.45000076293945
2016-10-14,38.8650016784668
2016-10-17,38.689998626708984
2016-10-18,39.0
2016-10-19,39.20000076293945
2016-10-20,39.209999084472656
2016-10-21,39.34000015258789
2016-10-24,39.46500015258789
2016-10-25,39.369998931884766
2016-10-26,39.275001525878906
2016-10-27,39.185001373291016
2016-10-28,39.10499954223633
2016-10-31,38.904998779296875
2016-11-01,38.349998474121094
2016-11-02,37.935001373291016
2016-11-03,37.849998474121094
2016-11-04,37.724998474121094
2016-11-07,38.42499923706055
2016-11-08,38.61000061035156
2016-11-09,39.20000076293945
2016-11-10,39.41999816894531
2016-11-11,39.334999084472656
2016-11-14,39.775001525878906
2016-11-15,39.92499923706055
2016-11-16,40.1349983215332
2016-11-17,40.39500045776367
2016-11-18,40.435001373291016
2016-11-21,40.60499954223633
2016-11-22,40.619998931884766
2016-11-23,40.810001373291016
2016-11-24,40.95500183105469
2016-11-25,40.904998779296875
2016-11-28,40.85499954223633
2016-11-29,40.845001220703125
2016-11-30,41.01499938964844
2016-12-01,40.619998931884766
2016-12-02,40.459999084472656
2016-12-05,40.51499938964844
2016-12-06,40.54999923706055
2016-12-07,40.779998779296875
2016-12-08,41.67499923706055
2016-12-09,42.1150016784668
2016-12-12,41.96500015258789
2016-12-13,42.01499938964844
2016-12-14,41.93000030517578
2016-12-15,42.744998931884766
2016-12-16,42.4900016784668
2016-12-19,42.53499984741211
2016-12-20,42.880001068115234
2016-12-21,42.685001373291016
2016-12-22,42.439998626708984
2016-12-23,42.4900016784668
2016-12-27,42.54499816894531
2016-12-28,42.709999084472656
2016-12-29,42.21500015258789
2016-12-30,42.029998779296875
2017-01-02,42.52000045776367
2017-01-03,42.630001068115234
2017-01-04,42.75
2017-01-05,42.42499923706055
2017-01-06,42.665000915527344
2017-01-09,42.54999923706055
2017-01-10,42.56999969482422
2017-01-11,42.73500061035156
2017-01-12,42.125
2017-01-13,42.61000061035156
2017-01-16,42.470001220703125
2017-01-17,42.095001220703125
2017-01-18,42.20000076293945
2017-01-19,42.31999969482422
2017-01-20,42.279998779296875
2017-01-23,41.875
2017-01-24,42.0
2017-01-25,42.4900016784668
2017-01-26,42.80500030517578
2017-01-27,42.6150016784668
2017-01-30,42.20000076293945
2017-01-31,41.78499984741211
2017-02-01,42.14500045776367
2017-02-02,42.029998779296875
2017-02-03,42.32500076293945
2017-02-06,42.36000061035156
